2.439025807280124,3.020817970818921,0
2.003748230415018,2.740307197317059,0
3.636208646336946,2.964676765386113,0
8.343588805097584,2.456518941933842,0
7.60805239919281,3.188624432798742,0
9.733484940631321,2.980562802115801,0
8.206210041500789,3.320468348444988,0
3.310957388410896,3.228390080659338,0
4.558537446812738,3.157680097834804,0
7.436535624290062,3.025755252592411,0
4.879596418938689,3.735075197112228,0
4.49327089539246,3.345062984127232,0
11.08348668905493,3.838087507854346,0
4.929964255780046,3.800608580841502,0
8.91351537147515,3.115798090606855,0
4.27065240907522,2.815389485843553,0
2.09085132460134,3.253715919617617,0
5.759946955314974,2.73542105225072,0
7.575098263614061,3.531308235729311,0
11.08798740426663,3.873156778246398,0
11.78702997450588,3.564786376585307,0
7.891764264776274,3.859813553295806,0
4.402929343726005,2.205697015431037,0
4.111409746488746,2.043576265071077,0
6.035555265927969,3.031002358624654,0
9.672021719734001,2.930147739039798,0
10.72325379648862,3.09994445774577,0
3.094699361575003,3.311561917029301,0
11.9697182931964,2.739485377963744,0
9.092549505629023,2.691229209589098,0
10.93229737091452,2.657996135053311,0
6.983592436122593,3.947569364770395,0
6.196045353241223,2.50058766043296,0
6.102636523930926,3.24853621943591,0
9.206576835495264,2.885856222363381,0
10.90129496460775,3.945008378635599,0
7.394885520302372,2.771129653164188,0
7.184359253265789,3.323840483878911,0
4.408669246780176,2.823799996040206,0
11.63951676988239,2.076418044320326,0
11.8479886378392,3.92931874656652,0
11.7412198596266,2.511815008363635,0
11.90522281423843,2.925855215175469,0
8.71015549736136,2.628738351840739,0
7.565989809061431,2.629505443998286,0
11.51144665913902,2.510734294006705,0
6.736460707498705,2.572001692767249,0
8.785998194279369,2.394416038760808,0
2.793600517591942,2.772020556235967,0
4.977047349282403,2.929209284560698,0
3.289200213729958,3.233061717585508,0
3.432237059691195,2.162015351859834,0
9.462408936328123,3.180373422491462,0
7.749918123438167,3.301975136851489,0
9.992759496276314,3.625320182789813,0
5.621203411766329,3.560517772586982,0
9.947850325888961,3.922094521074868,0
6.305938080883192,3.366509388473803,0
4.39043498703735,2.102951096596096,0
7.901129121240452,2.565217155307674,0
7.364628679337411,2.344399899169989,0
3.944299283571068,3.64936853584937,0
10.11976038244046,2.4614143999983,0
5.267909792047856,3.936732956650739,0
